      2.00      2.00000      0.00000      0.32551      0.01475     34.85824      0.04175      1.80463      0.10588      0.05203      0.09599    500.49136    137.00000      3.68008    513.10901
      2.00      2.00000      0.00000      0.64408      0.01674     37.42984      0.01856      1.36300      0.04546      0.05203      0.09599    500.49136    137.00000      3.68008    513.10901
      1.00      2.00000      1.00000      0.65899      0.01230     37.34230      0.01359      1.48443      0.03200      0.04013      0.09035    898.59093    140.00000      6.46468    904.76359
      1.00      2.00000      2.00000      0.75282      0.01143     37.33727      0.01015      1.36425      0.02391      0.03573      0.04895    309.62741    140.00000      2.22754    315.80007
      1.00      2.00000      3.00000      0.80296      0.01233     37.33902      0.00973      1.29205      0.02291      0.03752      0.03643    137.13088    140.00000      0.98655    143.30355
      2.00      3.00000      0.00000      0.31389      0.01634     34.85108      0.03278      1.28160      0.07825      0.04937      0.07439    329.85081    137.00000      2.42537    342.46846
      2.00      3.00000      0.00000      0.80406      0.01613     37.42380      0.01296      1.31531      0.03095      0.04937      0.07439    329.85081    137.00000      2.42537    342.46846
      1.00      3.00000      1.00000      0.79414      0.01285     37.39444      0.01084      1.36546      0.02552      0.04022      0.07658    600.87604    140.00000      4.32285    607.04870
      1.00      3.00000      2.00000      0.79778      0.01210     37.38695      0.01007      1.35489      0.02372      0.03770      0.04630    229.64044    140.00000      1.65209    235.81310
      1.00      3.00000      3.00000      0.76276      0.01249     37.39678      0.01060      1.31997      0.02495      0.03841      0.03762    136.29495    140.00000      0.98054    142.46761
      2.00      4.00000      0.00000      0.26860      0.02031     34.92120      0.03599      0.96986      0.08512      0.05349      0.06273    195.96708    137.00000      1.44093    208.58473
      2.00      4.00000      0.00000      0.84885      0.01728     37.38027      0.01338      1.34083      0.03170      0.05349      0.06273    195.96708    137.00000      1.44093    208.58473
      1.00      4.00000      1.00000      0.78711      0.01421     37.37446      0.01247      1.40815      0.02936      0.04516      0.06498    315.65506    140.00000      2.27090    321.82772
      1.00      4.00000      2.00000      0.70122      0.01343     37.39071      0.01339      1.42602      0.03153      0.04293      0.04569    164.05415    140.00000      1.18025    170.22682
      1.00      4.00000      3.00000      0.59469      0.01336     37.41896      0.01522      1.38114      0.03584      0.04205      0.03997    128.36208    140.00000      0.92347    134.53475
      1.00      5.00000      0.00000      0.79100      0.02088     37.32500      0.01841      1.42231      0.16576      0.06668      0.08197    228.45540    140.00000      1.64356    234.62806
      1.00      5.00000      1.00000      0.70348      0.01699     37.32436      0.01778      1.50104      0.04187      0.05574      0.06486    197.30342    140.00000      1.41945    203.47608
      1.00      5.00000      2.00000      0.57736      0.01580     37.34640      0.02052      1.52920      0.04833      0.05232      0.05613    164.17152    140.00000      1.18109    170.34418
      1.00      5.00000      3.00000      0.44328      0.01591     37.38400      0.02591      1.47224      0.06101      0.05169      0.05273    147.87037    140.00000      1.06382    154.04303
