    31.47731   -121.99999
    31.47731    -81.99999
    31.47731    -41.99999
    31.47731     -1.99999
    31.47731     38.00001
    31.47731     78.00001
    -8.52269   -121.99999
    -8.52269    -81.99999
    -8.52269    -41.99999
    -8.52269     -1.99999
    -8.52269     38.00001
    -8.52269     78.00001
    -8.52269    118.00001
   -48.52269   -121.99999
   -48.52269    -81.99999
   -48.52269    -41.99999
   -48.52269     38.00001
   -48.52269     78.00001
   -48.52269    118.00001
